h_id	tax_id	enterez_id	genesymbol	??	???
6430	9606	25879	DCAF13	229892270	NP_056235.4
6430	10090	223499	Dcaf13	168480115	NP_941008.2
6430	10116	362902	Dcaf13	291190182	NP_001167029.1
6431	9606	55661	DDX27	224593278	NP_060365.7
6431	10090	228889	Ddx27	124249330	NP_694705.2
6431	10116	362274	Ddx27	209447030	NP_001129273.1
6438	9606	51119	SBDS	28416940	NP_057122.2
6438	10090	66711	Sbds	23956138	NP_075737.1
6438	10116	288615	Sbds	56605652	NP_001008290.1
6443	9606	27346	TMEM97	109948302	NP_055388.2
6443	10090	69071	Tmem97	19526880	NP_598467.1
6443	10116	303330	Tmem97	56605746	NP_001008335.1
6447	9606	25996	REXO2	224496106	NP_056338.2
6447	10090	104444	Rexo2	27229283	NP_077195.2
6447	10116	300689	Rexo2	56605730	NP_001008327.1
6449	9606	85476	GFM1	18390331	NP_079272.4
6449	10090	28030	Gfm1	170650599	NP_613057.2
6449	10116	114017	Gfm1	16758432	NP_446077.1
6451	9606	64431	ACTR6	11968057	NP_071941.1
6451	10090	67019	Actr6	21313172	NP_080190.1
6451	10116	314718	Actr6	157821245	NP_001101551.1
6460	9606	53981	CPSF2	34101288	NP_059133.1
6460	10090	51786	Cpsf2	8393762	NP_058552.1
6460	10116	299256	Cpsf2	157822735	NP_001100223.1
6462	9606	51340	CRNKL1	124256489	NP_057736.4
6462	10090	66877	Crnkl1	13385288	NP_080096.1
6462	10116	100910202	Crnkl1	16758638	NP_446249.1
6462	10116	102548514	LOC102548514	564343390	XP_006235227.1
6469	9606	55902	ACSS2	253970489	NP_001070020.2
6469	10090	60525	Acss2	31980996	NP_062785.2
6469	10116	311569	Acss2	157823265	NP_001101263.1
6471	9606	51611	DPH5	117190326	NP_001070862.1
6471	10090	69740	Dph5	40254183	NP_081469.2
6471	10116	295394	Dph5	62945254	NP_001017449.1
6473	9606	51534	VTA1	21361741	NP_057569.2
6473	10090	66201	Vta1	27754140	NP_079694.2
6473	10116	292640	Vta1	71043754	NP_001020811.1
6474	9606	23456	ABCB10	171184400	NP_036221.2
6474	10090	56199	Abcb10	9506367	NP_062425.1
6474	10116	361439	Abcb10	58865904	NP_001012166.1
6477	9606	57017	COQ9	40789233	NP_064708.1
6477	10090	67914	Coq9	33859690	NP_080728.1
6477	10116	498909	Coq9	78214350	NP_001030334.1
6479	9606	6396	SEC13	209862853	NP_001129498.1
6479	10090	110379	Sec13	29150272	NP_077168.2
6479	10116	297522	Sec13	55741774	NP_001006979.1
6487	9606	51184	GPN3	283046688	NP_001157845.1
6487	10090	68080	Gpn3	21312642	NP_077178.1
6487	10116	360810	Gpn3	42538980	NP_973720.1
6488	9606	23173	METAP1	164420681	NP_055958.2
6488	10090	75624	Metap1	28202007	NP_780433.1
6488	10116	295500	Metap1	157817025	NP_001099946.1
6489	9606	257218	SHPRH	289547541	NP_001036148.2
6489	10090	268281	Shprh	118150662	NP_001071175.1
6489	10116	308282	Shprh	157819469	NP_001100940.1
6493	9606	57143	ADCK1	40254938	NP_065154.2
6493	10090	72113	Adck1	471434864	NP_001264226.1
6493	10116	366698	Adck1	157817801	NP_001102455.1
6497	9606	9918	NCAPD2	178056552	NP_055680.3
6497	10090	68298	Ncapd2	22165392	NP_666283.1
6497	10116	362438	Ncapd2	392347636	XP_575668.4
6498	9606	54606	DDX56	9506931	NP_061955.1
6498	10090	52513	Ddx56	21312650	NP_080814.1
6498	10116	289780	Ddx56	51948394	NP_001004211.1
6499	9606	51692	CPSF3	7706427	NP_057291.1
6499	10090	54451	Cpsf3	31980904	NP_061283.2
6499	10116	298916	Cpsf3	71795627	NP_001025201.1
6505	9606	60558	GUF1	157426893	NP_068746.2
6505	10090	231279	Guf1	27370038	NP_766299.1
6505	10116	305317	Guf1	157821651	NP_001100685.1
6507	9606	8892	EIF2B2	7657058	NP_055054.1
6507	10090	217715	Eif2b2	21703888	NP_663420.1
6507	10116	84005	Eif2b2	162138934	NP_114447.2
6517	9606	6175	RPLP0	16933546	NP_444505.1
6517	10090	11837	Rplp0	6671569	NP_031501.1
6517	10116	64205	Rplp0	11693176	NP_071797.1
6519	9606	1468	SLC25A10	401461821	NP_001257817.1
6519	10090	27376	Slc25a10	254826790	NP_038798.2
6519	10116	170943	Slc25a10	19173788	NP_596909.1
6520	9606	56954	NIT2	9910460	NP_064587.1
6520	10090	52633	Nit2	12963555	NP_075664.1
6520	10116	288174	Nit2	77628000	NP_001029298.1
6526	9606	23395	LARS2	7661872	NP_056155.1
6526	10090	102436	Lars2	23346617	NP_694808.1
6526	10116	363172	Lars2	157817909	NP_001102257.1
6528	9606	55697	VAC14	39780552	NP_060522.3
6528	10090	234729	Vac14	31542488	NP_666328.2
6528	10116	307842	Vac14	29293817	NP_808791.1
6533	9606	56931	DUS3L	239788462	NP_064560.2
6533	10090	224907	Dus3l	255003775	NP_659107.2
6533	10116	301122	Dus3l	77917548	NP_001030095.1
6535	9606	11062	DUS4L	31742496	NP_853559.1
6535	10090	71916	Dus4l	21312100	NP_082278.1
6535	10116	366593	Dus4l	209447024	NP_001129275.1
6536	9606	134430	WDR36	21281677	NP_644810.1
6536	10090	225348	Wdr36	158517940	NP_001103485.1
6536	10116	688637	LOC688637	564393142	XP_006254674.1
6545	9606	11151	CORO1A	5902134	NP_009005.1
6545	10090	12721	Coro1a	6753492	NP_034028.1
6545	10116	155151	Coro1a	18426834	NP_569095.1
6548	9606	27258	LSM3	7657315	NP_055278.1
6548	10090	67678	Lsm3	13385806	NP_080585.1
6548	10116	297455	Lsm3	157819827	NP_001100081.1
6553	9606	128869	PIGU	17998700	NP_536724.1
6553	10090	228812	Pigu	52630436	NP_001004721.1
6553	10116	353304	Pigu	31745144	NP_853668.1
6559	9606	84274	COQ5	116063536	NP_115690.3
6559	10090	52064	Coq5	13385992	NP_080780.1
6559	10116	304542	Coq5	84781656	NP_001034111.1
6564	9606	54529	ASNSD1	9506697	NP_061921.1
6564	10090	70396	Asnsd1	31981567	NP_598489.2
6564	10116	299507	Asnsd1	157823035	NP_001100233.1
6566	10090	268756	Gulo	30520195	NP_848862.1
6566	10116	60671	Gulo	60097943	NP_071556.2
6569	9606	64118	DUS1L	40807366	NP_071439.3
6569	10090	68730	Dus1l	31980834	NP_081100.2
6569	10116	246185	Pp3111	25282413	NP_742015.1
6574	9606	51290	ERGIC2	50959176	NP_057654.2
6574	10090	67456	Ergic2	21312962	NP_080444.1
6578	9606	54363	HAO1	11068137	NP_060015.1
6578	10090	15112	Hao1	6754156	NP_034533.1
6578	10116	311446	Hao1	157821243	NP_001101250.1
6579	9606	23450	SF3B3	54112121	NP_036558.3
6579	10090	101943	Sf3b3	19527174	NP_598714.1
6579	10116	292019	Sf3b3	297207121	NP_001099657.2
6581	9606	51006	SLC35C2	527317356	NP_001268387.1
6581	10090	228875	Slc35c2	357588437	NP_001239502.1
6581	10116	311637	Slc35c2	157821717	NP_001101273.1
6585	9606	7374	UNG	19718751	NP_550433.1
6585	10090	22256	Ung	101943608	NP_001035781.1
6585	10116	304577	Ung	61557031	NP_001013142.1
6599	9606	7327	UBE2G2	29893557	NP_003334.2
6599	10090	22213	Ube2g2	20806111	NP_062777.2
6599	10116	294331	Ube2g2	157822469	NP_001099850.1
6600	9606	84705	GTPBP3	193082988	NP_598399.2
6600	10090	70359	Gtpbp3	33414589	NP_115933.2
6600	10116	290633	Gtpbp3	58865408	NP_001011919.1
6607	9606	83943	IMMP2L	347446661	NP_001231535.1
6607	10090	93757	Immp2l	31981468	NP_444352.2
6607	10116	100359529	Immp2l	564355866	XP_006240123.1
6612	9606	23246	BOP1	21327667	NP_056016.1
6612	10090	12181	Bop1	7304931	NP_038509.1
6612	10116	300050	Bop1	66730443	NP_001019421.1
6628	9606	9948	WDR1	9257257	NP_059830.1
6628	10090	22388	Wdr1	6755995	NP_035845.1
6628	10116	360950	Wdr1	62078997	NP_001014157.1
6629	9606	84135	UTP15	50980309	NP_115551.2
6629	10090	105372	Utp15	30725776	NP_849249.1
6629	10116	310019	Utp15	157823667	NP_001101117.1
6636	9606	56941	HMCES	54607104	NP_064572.2
6636	10090	232210	Hmces	30424571	NP_776098.1
6636	10116	500251	Hmces	68163527	NP_001020218.1
6641	9606	57647	DHX37	29029601	NP_116045.2
6641	10090	208144	Dhx37	42600571	NP_976064.1
6641	10116	288647	Dhx37	310616720	NP_001099396.2
6644	9606	83743	GRWD1	237820620	NP_113673.3
6644	10090	101612	Grwd1	163937861	NP_700468.2
6644	10116	308592	Grwd1	58865700	NP_001012067.1
6645	9606	55246	CCDC25	108936950	NP_060716.2
6645	10090	67179	Ccdc25	22164768	NP_666056.1
6645	10116	361059	Ccdc25	157821639	NP_001101852.1
6659	9606	7486	WRN	110735439	NP_000544.2
6659	10090	22427	Wrn	170763502	NP_035851.3
6659	10116	290805	RGD1564788	564389490	XP_006253317.1
6668	9606	389856	USP27X	223005906	NP_001138545.1
6668	10090	54651	Usp27x	223005910	NP_062334.2
6668	10116	302566	Usp27x	564398783	XP_006256824.1
6673	9606	55823	VPS11	17978477	NP_068375.3
6673	10090	71732	Vps11	58037259	NP_082165.1
6673	10116	315600	Vps11	157822453	NP_001101608.1
6678	9606	10992	SF3B2	55749531	NP_006833.2
6678	10090	319322	Sf3b2	268837785	NP_084385.2
6678	10116	293671	Sf3b2	310772258	NP_001099796.2
6681	9606	7779	SLC30A1	52352803	NP_067017.2
6681	10090	22782	Slc30a1	6678017	NP_033605.1
6681	10116	58976	Slc30a1	12408302	NP_074044.1
6693	9606	55276	PGM2	63055049	NP_060760.2
6693	10090	66681	Pgm1	33859686	NP_079976.1
6696	9606	23451	SF3B1	54112117	NP_036565.2
6696	10090	81898	Sf3b1	153791358	NP_112456.2
6696	10116	84486	Sf3b1	189339231	NP_445878.1
6697	9606	8886	DDX18	38327634	NP_006764.3
6697	10090	66942	Ddx18	31981163	NP_080136.2
6697	10116	308490	Ddx18	55741498	NP_001006997.1
6699	9606	55278	QRSL1	222831590	NP_060762.3
6699	10090	76563	Qrsl1	124486688	NP_001074523.1
6699	10116	309911	Qrsl1	62078799	NP_001014056.1
6700	9606	27145	FILIP1	31542634	NP_056502.1
6700	10090	70598	Filip1	124486975	NP_001074712.1
6700	10116	246776	Filip1	21743784	NP_663715.1
6704	9606	51490	C9orf114	38679912	NP_057474.2
6704	10090	227695	D2Wsu81e	305682577	NP_766248.3
6713	9606	9896	FIG4	7662034	NP_055660.1
6713	10090	103199	Fig4	19527220	NP_598760.1
6713	10116	309855	Fig4	114052238	NP_001040561.1
6716	9606	84945	ABHD13	49355781	NP_116248.2
6716	10090	68904	Abhd13	299473802	NP_081144.1
6716	10116	306630	Abhd13	402695408	NP_001258001.1
6730	9606	5985	RFC5	6677723	NP_031396.1
6730	10090	72151	Rfc5	110625924	NP_082404.1
6730	10116	304528	Rfc5	157821267	NP_001100616.1
6741	9606	5298	PI4KB	4505809	NP_002642.1
6741	10090	107650	Pi4kb	256000773	NP_780565.2
6741	10116	81747	Pi4kb	14389295	NP_112345.1
6747	9606	26589	MRPL46	26667177	NP_071446.2
6747	10090	67308	Mrpl46	12963643	NP_075820.1
6747	10116	293054	Mrpl46	61556860	NP_001013086.1
6750	9606	64428	NARFL	11968051	NP_071938.1
6750	10090	67563	Narfl	254911120	NP_080514.3
6750	10116	360496	Narfl	61557212	NP_001013201.1
6752	9606	134218	DNAJC21	68077168	NP_919259.3
6752	10090	78244	Dnajc21	190194391	NP_084322.2
6752	10116	192210	Dnajc21	125630332	NP_620211.2
6754	9606	29101	SSU72	7661832	NP_054907.1
6754	10090	68991	Ssu72	172088095	NP_081175.2
6754	10116	298681	Ssu72	71043762	NP_001020828.1
6756	9606	79796	ALG9	118026921	NP_079016.2
6756	10090	102580	Alg9	19527202	NP_598742.1
6756	10116	367083	Alg9	157823599	NP_001102470.1
6760	9606	55781	RIOK2	229331967	NP_060813.2
6760	10090	67045	Riok2	13385428	NP_080210.1
6760	10116	308201	Riok2	57528321	NP_001009687.1
6768	9606	65003	MRPL11	7705618	NP_057134.1
6768	10090	66419	Mrpl11	13384980	NP_079829.1
6768	10116	293666	mrpl11	55742212	NP_001006974.1
6774	9606	81889	FAHD1	13654274	NP_112485.1
6774	10090	68636	Fahd1	12963697	NP_075969.1
6774	10116	302980	Fahd1	68163417	NP_001020162.1
6779	9606	79752	ZFAND1	282847406	NP_078975.2
6779	10090	66361	Zfand1	31982674	NP_079788.2
6779	10116	361917	Zfand1	293357137	XP_342214.4
6781	9606	51690	LSM7	7706423	NP_057283.1
6781	10090	66094	Lsm7	13384714	NP_079625.1
6781	10116	362829	Lsm7	157823717	NP_001102202.1
6785	9606	55226	NAT10	221316723	NP_078938.2
6785	10090	98956	Nat10	23346561	NP_694766.1
6785	10116	311257	Nat10	157820561	NP_001101226.1
6787	9606	54981	NMRK1	8923530	NP_060351.1
6787	10090	225994	Nmrk1	21703978	NP_663472.1
6787	10116	499330	Nmrk1	66730337	NP_001019463.1
6797	9606	1655	DDX5	4758138	NP_004387.1
6797	10090	13207	Ddx5	83816893	NP_031866.2
6797	10116	287765	Ddx5	56090441	NP_001007614.1
6802	9606	5422	POLA1	106507301	NP_058633.2
6802	10090	18968	Pola1	6679409	NP_032918.1
6802	10116	85241	Pola1	281604221	NP_445931.1
6804	9606	54556	ING3	38201655	NP_061944.2
6804	10090	71777	Ing3	139948756	NP_076115.3
6804	10116	312154	Ing3	77627740	NP_001029279.1
6806	9606	138199	C9orf41	22748889	NP_689633.1
6806	10090	67383	2410127L17Rik	31981066	NP_080396.2
6806	10116	293871	RGD1311863	68163370	NP_001020145.1
6814	9606	1737	DLAT	31711992	NP_001922.2
6814	10090	235339	Dlat	257796245	NP_663589.3
6814	10116	81654	Dlat	78365255	NP_112287.1
6815	9606	51409	HEMK1	7705409	NP_057257.1
6815	10090	69536	Hemk1	255683365	NP_598745.2
6815	10116	300989	Hemk1	157821261	NP_001100323.1
6816	9606	51605	TRMT6	19923475	NP_057023.2
6816	10090	66926	Trmt6	148747333	NP_780322.2
6816	10116	311441	Trmt6	157821217	NP_001101249.1
6816	10116	365444	LOC365444	564333411	XP_006231321.1
6818	9606	79913	ACTR5	151301041	NP_079131.3
6818	10090	109275	Actr5	91176335	NP_780628.3
6818	10116	362258	Actr5	157824006	NP_001102070.1
6820	9606	4048	LTA4H	4505029	NP_000886.1
6820	10090	16993	Lta4h	116734870	NP_032543.2
6820	10116	299732	Lta4h	71795621	NP_001025202.1
6821	9606	80755	AARSD1	387528025	NP_001248363.1
6821	10090	69684	Aarsd1	21450213	NP_659078.1
6821	10116	619440	Aarsd1	77627733	NP_001029281.1
6828	9606	55695	NSUN5	23199998	NP_683759.1
6828	10090	100609	Nsun5	154146245	NP_663389.2
6828	10116	288595	Nsun5	300797713	NP_001178522.1
6833	9606	64223	MLST8	312596910	NP_001186102.1
6833	10090	56716	Mlst8	357197118	NP_001239392.1
6833	10116	64226	Mlst8	158186681	NP_071799.2
6834	9606	115286	SLC25A26	258645120	NP_775742.4
6834	10090	67582	Slc25a26	27754081	NP_080531.2
6834	10116	362403	Slc25a26	157821055	NP_001102108.1
6835	9606	53918	PELO	31880783	NP_057030.3
6835	10090	105083	Pelo	164698448	NP_598819.2
6835	10116	294754	Pelo	56090289	NP_001007635.1
6836	9606	64422	ATG3	19526773	NP_071933.2
6836	10090	67841	Atg3	13385890	NP_080678.1
6836	10116	171415	Atg3	19705511	NP_599221.1
6838	9606	54920	DUS2	8923374	NP_060273.1
6838	10090	66369	Dus2	110625595	NP_079794.1
6838	10116	291978	Dus2	157818491	NP_001099651.1
6843	9606	55871	CBWD1	126722884	NP_060961.3
6843	10090	226043	Cbwd1	22122605	NP_666209.1
6843	10116	171057	Cbwd1	148747412	NP_598219.2
6848	9606	6183	MRPS12	11056056	NP_066930.1
6848	10090	24030	Mrps12	6755360	NP_036015.1
6848	10116	292758	Mrps12	157819713	NP_001099709.1
6850	9606	317781	DDX51	154759257	NP_778236.2
6850	10090	69663	Ddx51	40538825	NP_081432.2
6850	10116	304570	Ddx51	157820497	NP_001100620.1
6858	9606	29889	GNL2	7019419	NP_037417.1
6858	10090	230737	Gnl2	240120093	NP_663527.2
6858	10116	362593	Gnl2	71043774	NP_001020907.1
6862	9606	84883	AIFM2	14318424	NP_116186.1
6862	10090	71361	Aifm2	85861162	NP_001034283.1
6862	10116	361843	Aifm2	213385255	NP_001132955.1
6867	9606	51010	EXOSC3	50511943	NP_057126.2
6867	10090	66362	Exosc3	39930417	NP_079789.1
6867	10116	313243	Exosc3	157817749	NP_001101406.1
6870	9606	84219	WDR24	14149987	NP_115635.1
6870	10090	268933	Wdr24	30424575	NP_776102.1
6870	10116	360497	Wdr24	300797517	NP_001178013.1
6872	9606	9978	RBX1	7657508	NP_055063.1
6872	10090	100043674	Gm9840	569002453	XP_006525295.1
6875	9606	54482	TRMT13	226493203	NP_061956.2
6875	10090	229780	Trmt13	124430711	NP_084292.1
6875	10116	499697	Trmt13	197927149	NP_001029074.2
6876	9606	60487	TRMT11	94420683	NP_001026882.2
6876	10090	73681	Trmt11	114051171	NP_082880.2
6876	10116	378794	Trmt11	37591180	NP_932168.1
6879	9606	9712	USP6NL	122937432	NP_001073960.1
6879	10090	98910	Usp6nl	123173769	NP_852064.2
6879	10116	291309	Usp6nl	157822905	NP_001099590.1
6885	9606	5982	RFC2	31563534	NP_852136.1
6885	10090	19718	Rfc2	11177922	NP_064406.1
6885	10116	116468	Rfc2	55926133	NP_446238.1
6886	9606	93587	TRMT10A	22748659	NP_689505.1
6886	10090	108943	Trmt10a	60593005	NP_780598.2
6886	10116	295496	Trmt10a	112984252	NP_001037697.1
6891	9606	80018	NAA25	38679914	NP_079229.2
6891	10090	231713	Naa25	55742803	NP_766310.2
6891	10116	360811	Naa25	114145788	NP_001041365.1
6899	9606	445	ASS1	16950633	NP_446464.1
6899	10090	11898	Ass1	6996911	NP_031520.1
6899	10116	25698	Ass1	25453414	NP_037289.1
6907	9606	124454	EARS2	134288884	NP_001077083.1
6907	10090	67417	Ears2	21312986	NP_080416.1
6907	10116	361641	Ears2	226958334	NP_001152965.1
6907	10116	685245	Ears2l1	564333542	XP_006231368.1
6908	9606	51501	C11orf73	21361535	NP_057485.2
6908	10090	67669	l7Rn6	13399318	NP_080580.1
6908	10116	293103	l7Rn6	62078531	NP_001013919.1
6910	9606	22894	DIS3	190014623	NP_055768.3
6910	10090	72662	Dis3	145207992	NP_082591.2
6910	10116	306103	Dis3	188595648	NP_001120955.1
6916	9606	80219	COQ10B	13376737	NP_079423.1
6916	10090	67876	Coq10b	89337274	NP_001034799.1
6916	10116	301416	Coq10b	57528275	NP_001009671.1
6920	9606	29929	ALG6	38026892	NP_037471.2
6920	10090	320438	Alg6	124486913	NP_001074733.1
6920	10116	362547	Alg6	76096358	NP_001028881.1
6922	9606	115939	TSR3	47777330	NP_001001410.1
6922	10090	68327	Tsr3	255003698	NP_080952.2
6922	10116	360494	Tsr3	157818533	NP_001101738.1
6924	9606	51548	SIRT6	300797577	NP_057623.2
6924	10090	50721	Sirt6	31712018	NP_853617.1
6924	10116	299638	Sirt6	72255525	NP_001026819.1
6927	9606	22803	XRN2	18860916	NP_036387.2
6927	10090	24128	Xrn2	117606214	NP_036047.2
6927	10116	362229	Xrn2	157817638	NP_001102066.1
6931	9606	79053	ALG8	56121818	NP_076984.2
6931	10090	381903	Alg8	188528712	NP_950200.2
6931	10116	293129	Alg8	77628006	NP_001029299.1
6935	9606	55334	SLC39A9	40254928	NP_060845.2
6935	10090	328133	Slc39a9	254939687	NP_080520.2
6935	10116	314275	Slc39a9	77917554	NP_001030101.1
6937	9606	7991	TUSC3	30410790	NP_839952.1
6937	10090	80286	Tusc3	124248487	NP_084530.3
6937	10116	290783	Tusc3	51948396	NP_001004212.1
6943	9606	22934	RPIA	94536842	NP_653164.2
6943	10090	19895	Rpia	94536844	NP_033101.2
6943	10116	362383	Rpia	157820863	NP_001102102.1
6945	9606	22800	RRAS2	21361416	NP_036382.2
6945	10090	66922	Rras2	165972315	NP_080122.2
6945	10116	365355	Rras2	61740635	NP_001013452.1
6947	9606	57410	SCYL1	115430243	NP_001041683.1
6947	10090	78891	Scyl1	12963867	NP_076401.1
6947	10116	293684	Scyl1	58865454	NP_001011938.1
6950	9606	83732	RIOK1	23510356	NP_113668.2
6950	10090	71340	Riok1	22208995	NP_077204.2
6950	10116	291061	Riok1	281332148	NP_001093981.1
6953	9606	10229	COQ7	25453484	NP_057222.2
6953	10090	12850	Coq7	20587962	NP_034070.1
6953	10116	25249	Coq7	472235294	NP_036917.2
6957	9606	10166	SLC25A15	7657585	NP_055067.1
6957	10090	18408	Slc25a15	31044465	NP_851842.1
6957	10116	306574	Slc25a15	114145544	NP_001041345.1
6960	9606	27010	TPK1	21362110	NP_071890.2
6960	10090	29807	Tpk1	7305589	NP_038889.1
6960	10116	680668	Tpk1	201861690	NP_001128466.1
6961	9606	56902	PNO1	10047140	NP_064528.1
6961	10090	66249	Pno1	13384846	NP_079719.1
6961	10116	289809	Pno1	348041271	NP_954514.2
6971	9606	129642	MBOAT2	40548387	NP_620154.2
6971	10090	67216	Mboat2	31981088	NP_080313.2
6971	10116	313997	Mboat2	189163518	NP_001101486.2
6973	9606	29968	PSAT1	17402893	NP_478059.1
6973	10090	107272	Psat1	54292132	NP_803155.1
6973	10116	293820	Psat1	61889115	NP_942033.2
6980	9606	26155	NOC2L	157694511	NP_056473.2
6980	10090	57741	Noc2l	124301227	NP_067278.2
6980	10116	313777	Noc2l	76559929	NP_001029069.1
6981	9606	55703	POLR3B	238908503	NP_060552.4
6981	10090	70428	Polr3b	46195739	NP_081699.1
6981	10116	362858	Polr3b	300798312	NP_001178807.1
6988	9606	89874	SLC25A21	13449279	NP_085134.1
6988	10090	217593	Slc25a21	269784687	NP_766165.2
6988	10116	171151	Slc25a21	19424330	NP_598298.1
6991	9606	23479	ISCU	56699456	NP_998760.1
6991	10090	66383	Iscu	21313484	NP_079802.1
6991	10116	288740	Iscu	157786934	NP_001099406.1
6992	9606	80273	GRPEL1	24308295	NP_079472.1
6992	10090	17713	Grpel1	13277394	NP_077798.1
6992	10116	79563	Grpel1	13324704	NP_077813.1
6997	9606	2356	FPGS	66932984	NP_004948.4
6997	10090	14287	Fpgs	172088163	NP_034366.2
6997	10116	687266	Fpgs	226342937	NP_001139597.2
6998	9606	54517	PUS7	50727002	NP_061915.2
6998	10090	78697	Pus7	89111935	NP_848490.2
6998	10116	296751	Pus7	281604225	NP_001164060.1
7005	9606	8891	EIF2B3	9966779	NP_065098.1
7005	10090	108067	Eif2b3	162287102	NP_001104747.1
7005	10116	171145	Eif2b3	48675860	NP_598293.2
7006	9606	54707	GPN2	88759337	NP_060536.3
7006	10090	100210	Gpn2	227499701	NP_598645.2
7006	10116	362614	Gpn2	400974224	NP_001257888.1
7010	9606	54802	TRIT1	31581534	NP_060116.2
7010	10090	66966	Trit1	27229019	NP_080149.2
7010	10116	362586	Trit1	157822223	NP_001102146.1
7012	9606	79031	PDCL3	13129044	NP_076970.1
7012	10090	68833	Pdcl3	31560120	NP_081126.2
7012	10116	316348	Pdcl3	71043634	NP_001020880.1
7014	9606	100131187	TSTD1	163965377	NP_001106678.1
7014	10090	226654	Tstd1	257096067	NP_001157997.1
7014	10116	100359478	Tstd1	293352851	XP_002728074.1
7024	9606	51602	NOP58	7706254	NP_057018.1
7024	10090	55989	Nop58	120407050	NP_061356.2
7024	10116	60373	Nop58	11120704	NP_068522.1
7033	9606	25885	POLR1A	103471997	NP_056240.2
7033	10090	20019	Polr1a	256985188	NP_033114.3
7033	10116	83581	Polr1a	13929086	NP_113960.1
7042	9606	1407	CRY1	4758072	NP_004066.1
7042	10090	12952	Cry1	6681031	NP_031797.1
7042	10116	299691	Cry1	80861398	NP_942045.2
7047	9606	27292	DIMT1	7657198	NP_055288.1
7047	10090	66254	Dimt1	21313560	NP_079723.1
7047	10116	294718	Dimt1	166158346	NP_001099878.2
7056	9606	6730	SRP68	24497620	NP_055045.2
7056	10090	217337	Srp68	47271535	NP_666144.3
7056	10116	363707	Srp68	157819325	NP_001102310.1
7060	9606	29880	ALG5	7019323	NP_037470.1
7060	10090	66248	Alg5	21728372	NP_079718.1
7060	10116	295051	Alg5	70794776	NP_001020578.1
7065	9606	9790	BMS1	224589071	NP_055568.3
7065	10090	213895	Bms1	39930555	NP_919320.1
7065	10116	362426	Bms1	281599335	NP_001094221.1
7068	9606	55253	TYW1	50726981	NP_060734.2
7068	10090	100929	Tyw1	62899041	NP_001015876.1
7068	10116	304423	Tyw1	157820405	NP_001100607.1
7069	9606	284161	GDPD1	260763876	NP_872375.2
7069	10090	66569	Gdpd1	23956140	NP_079914.1
7069	10116	303407	Gdpd1	112982914	NP_001037703.1
7082	9606	100526772	TMEM110-MUSTN1	342672050	NP_001185903.2
7082	10090	69179	Tmem110	224967124	NP_083115.3
7082	10116	361110	Tmem110	38454286	NP_942069.1
7083	9606	51520	LARS	108773810	NP_064502.9
7083	10090	107045	Lars	120537241	NP_598898.2
7083	10116	291624	Lars	57526927	NP_001009637.1
7089	9606	51194	IPO11	198041777	NP_001128251.1
7089	10090	76582	Ipo11	31541898	NP_083941.2
7089	10116	310056	Ipo11	564335188	XP_006231975.1
7090	9606	2968	GTF2H4	4504201	NP_001508.1
7090	10090	14885	Gtf2h4	6754094	NP_034494.1
7090	10116	294236	Gtf2h4	47059175	NP_997666.1
